,Answer,True,Confidence,False,Class
0,True,0.64,0.64,0.36,0
1,False,0.87,0.24,0.13,1
2,True,0.91,0.89,0.08999999999999997,0
3,True,0.8,0.95,0.19999999999999996,0
4,False,0.1,1.0,0.9,1
5,False,0.4,0.96,0.6,1
6,False,0.41,0.36,0.5900000000000001,1
7,True,0.76,1.0,0.24,0
8,False,0.6,0.6699999999999999,0.4,1
9,False,0.11,0.97,0.89,1
10,True,0.7,0.86,0.30000000000000004,0
11,True,1.0,1.0,0.0,0
12,True,0.7,0.78,0.30000000000000004,0
13,True,0.83,1.0,0.17000000000000004,0
14,False,0.2,0.94,0.8,1
15,False,0.38,1.0,0.62,1
16,True,0.77,1.0,0.22999999999999998,0
17,False,0.32,0.75,0.6799999999999999,1
18,True,0.81,0.72,0.18999999999999995,0
19,False,0.09,1.0,0.91,1
20,False,0.85,0.15000000000000002,0.15000000000000002,1
21,False,0.29,1.0,0.71,1
22,False,0.44,0.86,0.56,1
23,True,0.89,1.0,0.10999999999999999,0
24,True,0.31,1.0,0.69,0
25,False,0.01,1.0,0.99,1
26,True,1.0,1.0,0.0,0
27,True,0.79,0.85,0.20999999999999996,0
28,True,0.62,0.37,0.38,0
29,False,0.31,0.69,0.69,1
30,True,0.98,1.0,0.020000000000000018,0
31,True,0.7,0.73,0.30000000000000004,0
32,True,0.83,0.81,0.17000000000000004,0
33,True,0.37,0.65,0.63,0
34,False,0.39,1.0,0.61,1
35,True,1.0,1.0,0.0,0
36,True,1.0,1.0,0.0,0
37,True,0.45,0.34,0.55,0
38,False,0.0,1.0,1.0,1
39,False,0.0,1.0,1.0,1
40,True,0.3,0.41,0.7,0
41,False,0.27,0.75,0.73,1
42,False,0.98,0.17000000000000004,0.020000000000000018,1
43,False,0.24,0.63,0.76,1
44,True,0.37,0.25,0.63,0
45,True,0.75,0.88,0.25,0
46,False,0.35,0.87,0.65,1
47,True,0.85,1.0,0.15000000000000002,0
48,True,0.54,0.64,0.45999999999999996,0
49,True,0.9,1.0,0.09999999999999998,0
50,False,0.13,0.9,0.87,1
51,True,0.93,0.92,0.06999999999999995,0
52,True,0.39,0.95,0.61,0
53,True,0.76,0.66,0.24,0
54,False,0.1,1.0,0.9,1
55,False,0.6,0.18999999999999995,0.4,1
56,False,0.43,1.0,0.5700000000000001,1
57,False,0.0,1.0,1.0,1
58,False,0.62,0.61,0.38,1
59,True,0.51,0.51,0.49,0
60,False,0.72,0.73,0.28,1
61,False,0.3,1.0,0.7,1
62,True,0.74,0.69,0.26,0
63,False,0.23,1.0,0.77,1
64,False,0.0,1.0,1.0,1
65,True,0.82,0.78,0.18000000000000005,0
66,False,0.6,0.5900000000000001,0.4,1
67,False,0.39,0.73,0.61,1
68,True,0.93,0.95,0.06999999999999995,0
69,False,0.71,1.0,0.29000000000000004,1
70,False,0.34,0.29000000000000004,0.6599999999999999,1
71,True,0.87,0.81,0.13,0
72,True,0.88,0.84,0.12,0
73,True,1.0,1.0,0.0,0
74,True,0.97,0.97,0.030000000000000027,0
75,False,0.0,1.0,1.0,1
76,True,0.76,0.84,0.24,0
77,True,0.78,0.67,0.21999999999999997,0
78,True,0.93,1.0,0.06999999999999995,0
79,False,0.55,1.0,0.44999999999999996,1
80,False,0.0,1.0,1.0,1
81,True,0.59,0.75,0.41000000000000003,0
82,True,0.9,0.84,0.09999999999999998,0
83,True,0.92,0.99,0.07999999999999996,0
84,True,0.45,0.54,0.55,0
85,True,0.88,0.82,0.12,0
86,True,0.76,0.8,0.24,0
87,True,0.8,0.76,0.19999999999999996,0
88,False,0.41,1.0,0.5900000000000001,1
89,False,0.35,0.5800000000000001,0.65,1
90,False,0.11,0.72,0.89,1
91,False,1.0,0.0,0.0,1
92,True,0.71,0.93,0.29000000000000004,0
