,AS_distribution_most_pop_ans,AS_entropy_distance_highest_lowest,AS_has_pop_ans_changed,AS_std_distance_highest_lowest,AS_var_distance_highest_lowest,A_above50%,A_distance1-2,A_distance1-last,A_entropy,A_entropy_eliminate,A_num,A_var,A_wasser_uniform,CS_mean_high_low_diff,CS_var_high_low_diff,CS_var_least_pop,CS_var_most_pop,C_above_90,C_above_95,C_above_98,C_distance_mean,C_highest,C_if_highest_pop,C_least_pop,C_lowest,C_mean,C_most_pop,C_std,C_under_15,C_var,HAC,MR,NONE,P_above_80,P_high_con_low_p,P_higher_then_vote,P_highest_mean,P_highest_std,P_highest_var,P_low_con_high_p,P_lower_then_votes,P_lowest_mean,P_lowest_std,P_lowest_var,P_prediction,SP,WC,dataset_id
220,0.0,0.0,1.0,0.0,0.0,1.0,37.5,37.5,0.3179367802622418,0.0,93.0,1406.25,18.75,0.05612903225806465,0.02504037460978148,0.004390888888888893,0.00010456045017007055,0.5376344086021505,0.41935483870967744,0.3548387096774194,0.1683870967741934,1.0,0.0,0.6144444444444443,0.0999999999999999,0.8316129032258066,0.8548809523809526,0.20283628825608785,0.010752688172043012,0.041142559833506766,1.0,1.0,0.0,0.7419354838709677,0.0,0.0,0.8246236559139786,0.2035626723909258,0.04143776159093538,0.043010752688172046,1.0,0.17537634408602149,0.20356267239092576,0.04143776159093537,0.0,1.0,1.0,1
221,0.003950617283950616,0.09309649559115563,1.0,4.0,40.0,1.0,13.0,13.0,0.6508180758715587,0.6508180758715587,90.0,169.0,6.5,0.025000000000000244,0.016355111111111112,0.006182212274257734,0.0022185454857478488,0.18888888888888888,0.1,0.044444444444444446,0.3425555555555556,1.0,0.0,0.52625,0.01,0.6574444444444444,0.7298275862068965,0.23439075214555297,0.044444444444444446,0.054939024691358036,1.0,1.0,0.0,0.32222222222222224,0.0,0.0,0.6491111111111111,0.2145208844764146,0.04601920987654321,0.05555555555555555,1.0,0.35088888888888886,0.21452088447641457,0.046019209876543204,0.0,0.0,1.0,1
222,0.005781015146259689,0.08601695826902034,1.0,5.0,40.0,1.0,14.5,14.5,0.6437085834310707,0.6437085834310707,93.0,210.25,7.25,0.09387096774193537,0.06592382934443293,0.0003951913580246928,0.004500456376251131,0.40860215053763443,0.3655913978494624,0.3333333333333333,0.2602150537634409,1.0,0.0,0.7378125,0.0,0.7397849462365591,0.7408196721311476,0.28251930562875543,0.07526881720430108,0.07981715805295411,1.0,1.0,0.0,0.40860215053763443,0.0,0.0,0.5197849462365591,0.30368340367207647,0.09222360966585735,0.03225806451612903,1.0,0.4802150537634408,0.30368340367207647,0.09222360966585734,0.0,1.0,1.0,1
223,0.0016186842409527085,0.11111281506982007,1.0,3.0,48.0,1.0,24.5,24.5,0.5470811571982415,0.5470811571982415,93.0,600.25,12.25,0.04387096774193533,0.01191592091571279,0.0027860768175582977,0.00047254455501208895,0.41935483870967744,0.27956989247311825,0.20430107526881722,0.19720430107526887,1.0,0.0,0.7068181818181819,0.3,0.8027956989247311,0.8325352112676057,0.17833980849302467,0.0,0.03180508729332871,1.0,1.0,0.0,0.44086021505376344,0.0,0.0,0.69752688172043,0.230719565911904,0.05323151809457742,0.021505376344086023,1.0,0.3024731182795699,0.230719565911904,0.053231518094577414,0.0,1.0,1.0,1
224,0.008555902416464325,0.3632231697038294,1.0,7.0,140.0,1.0,30.5,30.5,0.45911092284604993,0.45911092284604993,93.0,930.25,15.25,0.07161290322580649,0.03529760665972944,0.04153622222222222,6.574785009861876e-05,0.3763440860215054,0.3333333333333333,0.3118279569892473,0.2303225806451613,1.0,0.0,0.6543749999999999,0.13,0.7696774193548387,0.7936363636363636,0.22144904806289847,0.021505376344086023,0.04903968088796391,1.0,1.0,0.0,0.40860215053763443,0.0,0.0,0.6840860215053763,0.24141712689749334,0.058282229159440396,0.043010752688172046,1.0,0.31591397849462366,0.24141712689749334,0.058282229159440396,0.0,1.0,1.0,1
225,0.0016186842409527085,0.051283510741980565,0.0,3.0,24.0,1.0,3.5,3.5,0.6903118023335733,0.6903118023335733,93.0,12.25,1.75,0.04483870967741932,0.01082330905306974,0.001778621986072533,0.0010622465510653557,0.4731182795698925,0.43010752688172044,0.3655913978494624,0.20279569892473104,1.0,0.0,0.7755813953488371,0.0,0.797204301075269,0.8157999999999999,0.24427802594583772,0.021505376344086023,0.05967175395999537,0.0,0.0,0.0,0.46236559139784944,0.0,0.0,0.5704301075268817,0.30839478252596264,0.09510734188923578,0.03225806451612903,1.0,0.42956989247311833,0.3083947825259626,0.09510734188923575,0.0,1.0,0.0,1
226,0.009943346051566647,0.3632231697038294,1.0,7.0,140.0,1.0,32.5,32.5,0.42364053659940304,0.42364053659940304,93.0,1056.25,16.25,0.014193548387096744,0.026795629552549466,0.019629166666666673,9.189940557841843e-05,0.5161290322580645,0.3978494623655914,0.3763440860215054,0.18494623655914,1.0,0.0,0.44857142857142857,0.06,0.81505376344086,0.8799999999999998,0.23668691563798705,0.021505376344086023,0.056020696034223605,1.0,1.0,0.0,0.5806451612903226,0.0,0.0,0.786989247311828,0.1889858898199714,0.03571566655104636,0.03225806451612903,1.0,0.213010752688172,0.1889858898199714,0.03571566655104636,0.0,1.0,1.0,1
227,0.0030061278760550353,0.04223615804813696,1.0,4.0,20.0,1.0,8.5,8.5,0.6763457376974649,0.6763457376974649,93.0,72.25,4.25,0.08225806451612894,0.006919250780437043,0.00039785930309007363,0.002154318625598385,0.11827956989247312,0.08602150537634409,0.06451612903225806,0.3649462365591398,1.0,1.0,0.6660526315789475,0.03,0.6350537634408602,0.6136363636363636,0.20274261269394142,0.03225806451612903,0.041104567001965533,0.0,1.0,0.0,0.21505376344086022,0.0,0.0,0.5244086021505376,0.21201269167523756,0.044949381431379345,0.043010752688172046,1.0,0.4755913978494623,0.21201269167523756,0.044949381431379345,0.0,1.0,1.0,1
228,0.0016186842409527114,0.1292193629329002,1.0,3.0,54.0,1.0,27.5,27.5,0.5063074770105578,0.5063074770105578,93.0,756.25,13.75,0.05225806451612924,0.011314880332986485,0.009150347222222221,0.0009841146443338655,0.26881720430107525,0.1935483870967742,0.13978494623655913,0.27720430107526894,1.0,0.0,0.6099999999999999,0.0899999999999999,0.7227956989247311,0.7517567567567567,0.20989687991143297,0.021505376344086023,0.04405670019655451,1.0,1.0,0.0,0.3763440860215054,0.0,0.0,0.6524731182795698,0.2191805653909923,0.048040120245115045,0.021505376344086023,1.0,0.3475268817204301,0.21918056539099226,0.04804012024511504,0.0,1.0,1.0,1
229,0.002081165452653487,0.0,1.0,3.0,84.0,1.0,43.5,43.5,0.1425058673927378,0.0,93.0,1892.25,21.75,0.11645161290322581,0.02010718002081164,0.0352030755000578,0.002561059202681842,0.44086021505376344,0.3010752688172043,0.23655913978494625,0.17279569892473112,1.0,0.0,0.48999999999999994,0.1999999999999999,0.8272043010752689,0.8384444444444443,0.17695978275496257,0.0,0.03131476471268355,1.0,1.0,0.0,0.5806451612903226,0.0,0.0,0.7922580645161289,0.15990675395944132,0.0255701699618453,0.010752688172043012,1.0,0.20774193548387096,0.15990675395944132,0.025570169961845298,0.0,1.0,1.0,1
