,AS_distribution_most_pop_ans,AS_entropy_distance_highest_lowest,AS_has_pop_ans_changed,AS_std_distance_highest_lowest,AS_var_distance_highest_lowest,A_above50%,A_distance1-2,A_distance1-last,A_entropy,A_entropy_eliminate,A_num,A_var,A_wasser_uniform,CS_mean_high_low_diff,CS_var_high_low_diff,CS_var_least_pop,CS_var_most_pop,C_above_90,C_above_95,C_above_98,C_distance_mean,C_highest,C_if_highest_pop,C_least_pop,C_lowest,C_mean,C_most_pop,C_std,C_under_15,C_var,HAC,MR,NONE,P_above_80,P_high_con_low_p,P_higher_then_vote,P_highest_mean,P_highest_std,P_highest_var,P_low_con_high_p,P_lower_then_votes,P_lowest_mean,P_lowest_std,P_lowest_var,P_prediction,SP,WC,dataset_id
535,0.008821676,0.207291054,1,5,50,1,14,14,0.610864302,0.610864302,70,196,7,0.104347826,0.011039698,0.002035828,0.003391015,0.042857143,0.042857143,0.042857143,0.474285714,1,0,0.485714286,0.2,0.525714286,0.542857143,0.229711443,0,0.052767347,1,1,0,0.171428571,0,0,0.560714286,0.179986678,0.032395204,14,70,0.439285714,0.179986678,0.032395204,0,1,1,2
536,0.005040958,0.145741626,1,4,36,1,14.5,14.5,0.607241547,0.607241547,71,210.25,7.25,0.165217391,0.017693762,0.006590136,0.003567551,0.070422535,0.070422535,0.070422535,0.484507042,1,0,0.476190476,0.2,0.515492958,0.532,0.252674643,0,0.063844475,1,1,0,0.154929577,0,0,0.553661972,0.211827989,0.044871097,14,71,0.446338028,0.211827989,0.044871097,0,1,1,2
538,0.00137741,0.033527465,0,2,8,1,2,2,0.691309507,0.691309507,66,4,1,0.1,0.036694215,0.003946083,0.002665928,0.045454545,0.045454545,0.045454545,0.512121212,1,0,0.458064516,0.2,0.487878788,0.514285714,0.233883649,0,0.054701561,1,1,0,0.196969697,0,0,0.502575758,0.190980807,0.036473669,21,66,0.497424242,0.190980807,0.036473669,0,1,1,2
540,0.005461038,0.110651786,0,4,28,1,6.5,6.5,0.676289693,0.676289693,71,42.25,3.25,0.069565217,0.036294896,0.00596617,2.73E-05,0.084507042,0.084507042,0.084507042,0.436619718,1,0,0.55862069,0.2,0.563380282,0.566666667,0.225949911,0,0.051053362,1,1,0,0.169014085,0,0,0.545070423,0.204332463,0.041751756,14,71,0.454929577,0.204332463,0.041751756,0,1,1,2
541,0.010802469,0.130812036,1,2,20,1,10,10,0.656166003,0.656166003,74,100,5,0.075,0.012708333,0.017448834,0.003595096,0.040540541,0.040540541,0.040540541,0.448648649,1,0,0.548148148,0.2,0.551351351,0.553191489,0.222542582,0,0.049525201,1,1,0,0.135135135,0,0,0.560405405,0.190897165,0.036441728,22,74,0.439594595,0.190897165,0.036441728,0,1,1,2
542,0.001157407,0.091897178,1,2,24,1,18,18,0.562335145,0.562335145,72,324,9,0.025,0.011458333,0.010385802,0.000330316,0.111111111,0.111111111,0.111111111,0.419444444,1,0,0.455555556,0.2,0.580555556,0.622222222,0.249799302,0,0.062399691,1,1,0,0.222222222,0,0,0.597083333,0.202837082,0.041142882,14,72,0.402916667,0.202837082,0.041142882,0,1,1,2
543,0.001260239,0.090916983,1,2,22,1,16.5,16.5,0.580862779,0.580862779,71,272.25,8.25,0.043478261,0.024347826,0.00566358,3.12E-05,0.084507042,0.084507042,0.084507042,0.408450704,1,0,0.526315789,0.2,0.591549296,0.615384615,0.247663151,0,0.061337036,1,1,0,0.323943662,0,0,0.605070423,0.224498648,0.050399643,14,71,0.394929577,0.224498648,0.050399643,0,1,1,2
544,0.023875115,0.294840067,0,6,60,1,10,10,0.646503652,0.646503652,66,100,5,0.136363636,0.001239669,0.000740741,0.005117354,0.045454545,0.045454545,0.045454545,0.484848485,1,0,0.434782609,0.2,0.515151515,0.558139535,0.228461537,0,0.052194674,1,1,0,0.151515152,0,0,0.542121212,0.182146421,0.033177319,12,66,0.457878788,0.182146421,0.033177319,0,1,1,2
545,0.005461038,0.184053596,1,4,44,1,16.5,16.5,0.580862779,0.580862779,71,272.25,8.25,0.086956522,0.016332703,0.003070988,0.001612087,0.042253521,0.042253521,0.042253521,0.501408451,1,0,0.410526316,0.2,0.498591549,0.530769231,0.248654383,0,0.061829002,1,1,0,0.183098592,0,0,0.596760563,0.173195116,0.029996548,22,71,0.403239437,0.173195116,0.029996548,0,1,1,2
546,0.010802469,0.284793077,1,6,72,1,17,17,0.577085396,0.577085396,72,289,8.5,0,0.033333333,0.007585802,0.000653365,0.069444444,0.069444444,0.069444444,0.5,1,0,0.431578947,0.2,0.5,0.524528302,0.249443826,0,0.062222222,1,1,0,0.097222222,0,0,0.544722222,0.173108606,0.02996659,19,72,0.455277778,0.173108606,0.02996659,0,1,1,2
547,0.005509642,0.10305662,1,4,24,1,10,10,0.649248355,0.649248355,68,100,5,1.11E-16,0.050909091,0.006805556,0.002546939,0.044117647,0.044117647,0.044117647,0.479411765,1,0,0.5,0.2,0.520588235,0.531818182,0.237980983,0,0.056634948,1,1,0,0.161764706,0,0,0.571470588,0.201649556,0.040662543,15,68,0.428529412,0.201649556,0.040662543,0,1,1,2
553,0.00042008,0.091773183,1,1,18,1,28,28,0.325082973,0,70,784,14,0.113043478,0.024196597,0.006666667,0.003270384,0.257142857,0.257142857,0.257142857,0.268571429,1,0,0.485714286,0.2,0.731428571,0.758730159,0.226490528,0,0.051297959,1,1,0,0.371428571,0,0,0.711285714,0.201387483,0.040556918,6,70,0.288714286,0.201387483,0.040556918,0,1,1,2
555,0.020583911,0.230164793,1,7,56,1,9,9,0.659711615,0.659711615,70,81,4.5,0.086956522,0.032665406,0.000526406,0.001751172,0.057142857,0.057142857,0.057142857,0.494285714,1,0,0.392307692,0.2,0.505714286,0.572727273,0.247781998,0,0.061395918,1,1,0,0.2,0,0,0.575142857,0.190718513,0.036373551,17,70,0.424857143,0.190718513,0.036373551,0,1,1,2
561,0.010802469,0.177930855,0,6,48,1,3,3,0.689670928,0.689670928,72,9,1.5,0.033333333,0.033333333,0.003321542,0.002069551,0.069444444,0.069444444,0.069444444,0.497222222,1,0,0.490909091,0.2,0.502777778,0.512820513,0.251645817,0,0.063325617,1,1,0,0.152777778,0,0,0.524027778,0.186939233,0.034946277,20,72,0.475972222,0.186939233,0.034946277,0,1,1,2
565,0.000503905,0.00910486,0,1,2,1,0.5,0.5,0.693028833,0.693028833,65,0.25,0.25,0.028571429,0.010340136,0.000622222,0.00117539,0.046153846,0.046153846,0.046153846,0.52,1,0,0.45625,0.2,0.48,0.503030303,0.24255055,0,0.058830769,1,1,0,0.138461538,0,0,0.507076923,0.20611963,0.042485302,16,65,0.492923077,0.20611963,0.042485302,0,1,1,2
566,0.001157407,0.013953915,0,1,3,1,3,3,0.689670928,0.689670928,72,9,1.5,0.091666667,0.013541667,0.009387925,0.000340476,0.013888889,0.013888889,0.013888889,0.547222222,1,0,0.4,0.2,0.452777778,0.497435897,0.223589543,0,0.049992284,1,1,0,0.097222222,0,0,0.507083333,0.178219882,0.031762326,21,72,0.492916667,0.178219882,0.031762326,0,1,1,2
567,0.012396694,0.157187291,0,3,27,1,8,8,0.665204265,0.665204265,68,64,4,0.063636364,0.016280992,0.011831494,0.000315432,0.014705882,0.014705882,0.014705882,0.532352941,1,0,0.461538462,0.2,0.467647059,0.471428571,0.198850503,0,0.039541522,1,1,0,0.029411765,0,0,0.536470588,0.137421258,0.018884602,14,68,0.463529412,0.137421258,0.018884602,0,1,1,2
568,0.005509642,0.067655821,1,2,12,1,6,6,0.67652596,0.67652596,66,36,3,0.118181818,0.042892562,0.002238752,0.003405654,0.090909091,0.090909091,0.090909091,0.493939394,1,0,0.488888889,0.2,0.506060606,0.517948718,0.25158816,0,0.063296602,1,1,0,0.303030303,0,0,0.544090909,0.216017517,0.046663567,22,66,0.455909091,0.216017517,0.046663567,0,1,1,2
569,0.016383113,0.230164793,1,7,56,1,11,11,0.64291244,0.64291244,70,121,5.5,0.07826087,0.019962193,0.005732797,0.001455077,0.114285714,0.114285714,0.114285714,0.442857143,1,0,0.541666667,0.2,0.557142857,0.565217391,0.243528484,0,0.059306122,1,1,0,0.171428571,0,0,0.554142857,0.204041262,0.041632837,14,70,0.445857143,0.204041262,0.041632837,0,1,1,2
570,0.009641873,0.153049349,1,5,35,1,13,13,0.61815611,0.61815611,68,169,6.5,0.090909091,0.039008264,0.005079365,0.001106173,0.073529412,0.073529412,0.073529412,0.455882353,1,0,0.476190476,0.2,0.544117647,0.574468085,0.246971273,0,0.06099481,1,1,0,0.191176471,0,0,0.594705882,0.194939437,0.038001384,15,68,0.405294118,0.194939437,0.038001384,0,1,1,2
572,0.007346189,0.067655821,0,0,0,1,4,4,0.685782896,0.685782896,66,16,2,0.027272727,0.014628099,0.00122505,0.001516897,0.015151515,0.015151515,0.015151515,0.496969697,1,0,0.489655172,0.2,0.503030303,0.513513514,0.223586264,0,0.049990817,1,1,0,0.136363636,0,0,0.512727273,0.194893486,0.037983471,13,66,0.487272727,0.194893486,0.037983471,0,1,1,2
573,0.006721277,0.145741626,1,4,36,1,11.5,11.5,0.639718902,0.639718902,71,132.25,5.75,0.069565217,0.014064272,0.012237654,0.000928528,0.056338028,0.056338028,0.056338028,0.425352113,1,0,0.466666667,0.2,0.574647887,0.629787234,0.22748986,0,0.051751637,1,1,0,0.225352113,0,0,0.605774648,0.199058785,0.0396244,15,71,0.394225352,0.199058785,0.0396244,0,1,1,2
575,0.009641873,0.202386647,1,5,45,1,15.5,15.5,0.581918198,0.581918198,67,240.25,7.75,0.081818182,0.019834711,0.009075334,0.000538776,0.029850746,0.029850746,0.029850746,0.47761194,1,0,0.522222222,0.2,0.52238806,0.52244898,0.223820888,0,0.05009579,1,1,0,0.179104478,0,0,0.577462687,0.193107682,0.037290577,16,67,0.422537313,0.193107682,0.037290577,0,1,1,2
576,0.000385802,0.041302107,1,1,11,1,15.5,15.5,0.600053351,0.600053351,73,240.25,7.75,0.091666667,0.006180556,0.006373752,0.00169686,0.02739726,0.02739726,0.02739726,0.504109589,1,0,0.476190476,0.2,0.495890411,0.503846154,0.217355435,0,0.047243385,1,1,0,0.164383562,0,0,0.570273973,0.171104171,0.029276637,19,73,0.429726027,0.171104171,0.029276637,0,1,1,2
579,0.007981516,0.118237212,1,5,30,1,9.5,9.5,0.654740715,0.654740715,69,90.25,4.75,0.104347826,0.014064272,0.003536501,0.005667265,0.028985507,0.028985507,0.028985507,0.472463768,1,0,0.496,0.2,0.527536232,0.545454545,0.220594755,0,0.048662046,1,1,0,0.144927536,0,0,0.560434783,0.190464229,0.036276623,17,69,0.439565217,0.190464229,0.036276623,0,1,1,2
580,0.005461038,0.077698383,0,4,20,1,3.5,3.5,0.687992339,0.687992339,69,12.25,1.75,0.052173913,0.020567108,0.002496217,0.000215151,0.057971014,0.057971014,0.057971014,0.475362319,1,0,0.496774194,0.2,0.524637681,0.547368421,0.236156296,0,0.055769796,1,1,0,0.115942029,0,0,0.522173913,0.191067706,0.036506868,16,69,0.477826087,0.191067706,0.036506868,0,1,1,2
582,0.008888889,0.082282879,1,0,0,1,5,5,0.680082905,0.680082905,62,25,2.5,0.02,0.028,0.000337617,0.000617012,0.032258065,0.032258065,0.032258065,0.490322581,1,0,0.5,0.2,0.509677419,0.516666667,0.208457993,0,0.043454735,1,1,0,0.080645161,0,0,0.518709677,0.166941016,0.027869303,13,62,0.481290323,0.166941016,0.027869303,0,1,1,2
584,0.002940559,0.070112957,0,3,18,1,0.5,0.5,0.693042157,0.693042157,69,0.25,0.25,0.113043478,0.017240076,0.000707707,0.004141156,0.028985507,0.028985507,0.028985507,0.55942029,1,0,0.435294118,0.2,0.44057971,0.445714286,0.227346917,0,0.05168662,1,1,0,0.101449275,0,0,0.501304348,0.157874588,0.024924386,23,69,0.498695652,0.157874588,0.024924386,0,1,1,2
587,0.00042008,0.040538829,1,1,10,1,15.5,15.5,0.58851968,0.58851968,69,240.25,7.75,0.12173913,0.025255198,0.0128,0.001350466,0.043478261,0.043478261,0.043478261,0.472463768,1,0,0.473684211,0.2,0.527536232,0.548,0.230867336,0,0.053299727,1,1,0,0.217391304,0,0,0.56057971,0.208332817,0.043402562,11,69,0.43942029,0.208332817,0.043402562,0,1,1,2
589,0.00154321,0.134969912,1,2,32,1,25,25,0.427497317,0.427497317,72,625,12.5,0.05,0.0225,0.00691358,0.002775024,0.236111111,0.236111111,0.236111111,0.294444444,1,0,0.472727273,0.2,0.705555556,0.747540984,0.253798306,0,0.06441358,1,1,0,0.430555556,0,0,0.724166667,0.193912566,0.037602083,5,72,0.275833333,0.193912566,0.037602083,0,1,1,2
590,0.003472222,0.153076043,1,3,39,1,21.5,21.5,0.507905364,0.507905364,73,462.25,10.75,0.008333333,0.029375,0.003348765,0.002362765,0.191780822,0.191780822,0.191780822,0.336986301,1,0,0.466666667,0.2,0.663013699,0.713793103,0.260403717,0,0.067810096,1,1,0,0.369863014,0,0,0.680821918,0.21158083,0.044766448,9,73,0.319178082,0.21158083,0.044766448,0,1,1,2
592,0.001680319,0.038525773,1,2,10,1,7.5,7.5,0.670661127,0.670661127,71,56.25,3.75,0.07826087,0.017391304,0.003527319,0.000385185,0.042253521,0.042253521,0.042253521,0.490140845,1,0,0.478571429,0.2,0.509859155,0.530232558,0.224646784,0,0.050466177,1,1,0,0.112676056,0,0,0.529295775,0.175942724,0.030955842,23,71,0.470704225,0.175942724,0.030955842,0,1,1,2
593,0.010802469,0.130812036,1,4,32,1,8,8,0.669586835,0.669586835,74,64,4,0.05,0.020833333,0.00048874,0.000503332,0.067567568,0.067567568,0.067567568,0.489189189,1,0,0.503448276,0.2,0.510810811,0.515555556,0.239688744,0,0.057450694,1,1,0,0.175675676,0,0,0.539189189,0.180507968,0.032583126,19,74,0.460810811,0.180507968,0.032583126,0,1,1,2
595,0.002940559,0.122504168,1,3,30,1,14,14,0.610864302,0.610864302,70,196,7,0.086956522,0.025255198,0.003595062,0.001138433,0.042857143,0.042857143,0.042857143,0.434285714,1,0,0.514285714,0.2,0.565714286,0.587755102,0.221608222,0,0.049110204,1,1,0,0.185714286,0,0,0.578428571,0.188199254,0.035418959,12,70,0.421571429,0.188199254,0.035418959,0,1,1,2
597,0.001157407,0.057925987,1,2,16,1,12,12,0.636514168,0.636514168,72,144,6,0.066666667,0.012777778,0.000138889,0.001701389,0.083333333,0.083333333,0.083333333,0.425,1,0,0.558333333,0.2,0.575,0.583333333,0.228369827,0,0.052152778,1,1,0,0.208333333,0,0,0.56125,0.204150935,0.041677604,8,72,0.43875,0.204150935,0.041677604,0,1,1,2
598,0.007981516,0.118237212,0,5,30,1,8,8,0.66679238,0.66679238,70,64,4,0.156521739,0.019659735,0.011682099,0.002149097,0.028571429,0.028571429,0.028571429,0.525714286,1,0,0.444444444,0.2,0.474285714,0.493023256,0.229711443,0,0.052767347,1,1,0,0.128571429,0,0,0.516142857,0.182116861,0.033166551,16,70,0.483857143,0.182116861,0.033166551,0,1,1,2
599,0.009641873,0.202386647,1,5,45,1,12,12,0.62549136,0.62549136,66,144,6,0.054545455,0.016528926,0.000317775,0.001915394,0.03030303,0.03030303,0.03030303,0.515151515,1,0,0.447619048,0.2,0.484848485,0.502222222,0.248780312,0,0.061891644,1,1,0,0.106060606,0,0,0.543333333,0.165916494,0.027528283,18,66,0.456666667,0.165916494,0.027528283,0,1,1,2
600,0.000385802,0.032876917,1,1,9,1,13,13,0.626449986,0.626449986,72,169,6.5,0.1,0.035347222,0.002793592,0.00290647,0.083333333,0.083333333,0.083333333,0.477777778,1,0,0.417391304,0.2,0.522222222,0.571428571,0.269887951,0,0.072839506,1,1,0,0.236111111,0,0,0.592222222,0.205995026,0.042433951,16,72,0.407777778,0.205995026,0.042433951,0,1,1,2
602,0.021990741,0.392357283,1,8,96,1,21.5,21.5,0.507905364,0.507905364,73,462.25,10.75,0.116666667,0.024444444,0.012009877,0.004103092,0.095890411,0.095890411,0.095890411,0.457534247,1,0,0.506666667,0.2,0.542465753,0.551724138,0.244343015,0,0.059703509,1,1,0,0.191780822,0,0,0.588219178,0.207155176,0.042913267,24,73,0.411780822,0.207155176,0.042913267,0,1,1,2
603,0.000503905,0.018379666,1,1,4,1,6.5,6.5,0.673011667,0.673011667,65,42.25,3.25,0.076190476,0.001269841,0.008648834,0.00018555,0.030769231,0.030769231,0.030769231,0.452307692,1,0,0.476923077,0.2,0.547692308,0.594871795,0.211301966,0,0.044648521,1,1,0,0.123076923,0,0,0.575846154,0.175331706,0.030741207,10,65,0.424153846,0.175331706,0.030741207,0,1,1,2
604,0.010582011,0.322021967,1,5,60,1,17.5,17.5,0.540204142,0.540204142,65,306.25,8.75,0.123809524,0.011791383,0.025432099,0.00085048,0.092307692,0.092307692,0.092307692,0.449230769,1,0,0.466666667,0.2,0.550769231,0.576,0.257874792,0,0.066499408,1,1,0,0.230769231,0,0,0.580461538,0.210606675,0.044355172,11,65,0.419538462,0.210606675,0.044355172,0,1,1,2
607,0.00042008,0.050378154,1,1,12,1,19.5,19.5,0.533598965,0.533598965,71,380.25,9.75,0.086956522,0.011493384,0.001550617,0.001785733,0.126760563,0.126760563,0.126760563,0.374647887,1,0,0.4625,0.2,0.625352113,0.672727273,0.251036336,0,0.063019242,1,1,0,0.253521127,0,0,0.644929577,0.195792886,0.038334854,12,71,0.355070423,0.195792886,0.038334854,0,1,1,2
609,0.003780718,0.186752116,1,3,42,1,19.5,19.5,0.523586337,0.523586337,69,380.25,9.75,0.130434783,0.037353497,0.012422222,0.002493211,0.231884058,0.231884058,0.231884058,0.32173913,1,0,0.493333333,0.2,0.67826087,0.72962963,0.270731465,0,0.073295526,1,1,0,0.405797101,0,0,0.678985507,0.241655791,0.058397522,9,69,0.321014493,0.241655791,0.058397522,0,1,1,2
611,0.006666667,0.125803669,1,4,24,1,10,10,0.640175902,0.640175902,62,100,5,0.07,0.0217,0.001632653,0.00399737,0.096774194,0.096774194,0.096774194,0.416129032,1,0,0.542857143,0.2,0.583870968,0.604878049,0.236366001,0,0.055868887,1,1,0,0.14516129,0,0,0.552580645,0.193756877,0.037541727,14,62,0.447419355,0.193756877,0.037541727,0,1,1,2
613,0.000503905,0.076796391,1,1,14,1,21.5,21.5,0.4546644,0.4546644,65,462.25,10.75,0.066666667,0.023401361,0.026666667,0.000193564,0.338461538,0.338461538,0.338461538,0.230769231,1,0,0.581818182,0.2,0.769230769,0.807407407,0.230666644,0,0.053207101,1,1,0,0.553846154,0,0,0.725692308,0.22786615,0.051922982,4,65,0.274307692,0.22786615,0.051922982,0,1,1,2
615,0,0,1,0,0,1,5.5,-5.5,0,0,11,30.25,2.75,0.133333333,0.026666667,0.003950617,0.003950617,0.545454545,0.545454545,0.545454545,0.109090909,1,0,0.890909091,0.6,0.890909091,0.890909091,0.131110955,0,0.017190083,1,1,0,0.909090909,0,0,0.886363636,0.098097607,0.00962314,0,11,0.113636364,0.098097607,0.00962314,0,1,1,2
616,0.024691358,0,1,1,2,1,3.5,3.5,0.474139313,0.474139313,11,12.25,1.75,0.2,0.026666667,0.042469136,0.000987654,0,0,0,0.236363636,0.8,0,0.3,0.2,0.563636364,0.622222222,0.14316378,0,0.020495868,1,1,0,0,0,0,0.563636364,0.110968687,0.01231405,1,11,0.436363636,0.110968687,0.01231405,0,1,1,2
619,0.024691358,0,1,1,2,1,3.5,3.5,0.474139313,0.474139313,11,12.25,1.75,0.133333333,0.017777778,0.020740741,0.000740741,0.454545455,0.454545455,0.454545455,0.163636364,1,0,0.5,0.4,0.836363636,0.911111111,0.187193275,0,0.035041322,1,1,0,0.636363636,0,0,0.815454545,0.136472684,0.018624793,0,11,0.184545455,0.136472684,0.018624793,0,1,1,2
621,0.024691358,0,1,1,2,1,3.5,3.5,0.474139313,0.474139313,11,12.25,1.75,0.2,0.017777778,0.026666667,0.002222222,0.090909091,0.090909091,0.090909091,0.309090909,1,0,0.5,0.4,0.690909091,0.733333333,0.178144709,0,0.031735537,1,1,0,0.272727273,0,0,0.729090909,0.155998517,0.024335537,1,11,0.270909091,0.155998517,0.024335537,0,1,1,2
622,0.024691358,0,1,1,2,1,3.5,3.5,0.474139313,0.474139313,11,12.25,1.75,0.266666667,0.017777778,0.03654321,0.007654321,0.090909091,0.090909091,0.090909091,0.290909091,1,0,0.5,0.4,0.709090909,0.755555556,0.156405914,0,0.02446281,1,1,0,0.363636364,0,0,0.755454545,0.112521807,0.012661157,0,11,0.244545455,0.112521807,0.012661157,0,1,1,2
624,0,0,0,0,0,1,1.5,1.5,0.655481774,0.655481774,11,2.25,0.75,0.266666667,8.67E-18,0,0.026666667,0,0,0,0.181818182,0.8,0,0.55,0.4,0.618181818,0.657142857,0.133608531,0,0.01785124,1,1,0,0.090909091,0,0,0.54,0.135579564,0.018381818,0,11,0.46,0.135579564,0.018381818,0,1,1,2
629,0.024691358,0,1,1,2,1,4,4,0.325082973,0,10,16,2,0.133333333,0.071111111,0.042469136,0.001728395,0.5,0.5,0.5,0.18,1,0,0.4,0.4,0.82,0.866666667,0.227156334,0,0.0516,1,1,0,0.9,0,0,0.885,0.083815273,0.007025,1,9,0.115,0.083815273,0.007025,0,1,1,2
630,0.024691358,0,1,1,2,1,4,4,0.325082973,0,10,16,2,0.266666667,0.097777778,0.082962963,0.002962963,0.2,0.2,0.2,0.28,1,0,0.2,0.2,0.72,0.777777778,0.222710575,0,0.0496,1,1,0,0.6,0,0,0.8,0.136014705,0.0185,0,9,0.2,0.136014705,0.0185,1,1,1,2
631,0.024691358,0,1,1,2,1,3,3,0.500402424,0.500402424,10,9,1.5,0.2,1.04E-17,0.011851852,0.005185185,0.1,0.1,0.1,0.24,1,0,0.7,0.6,0.76,0.775,0.12,0,0.0144,1,1,0,0.5,0,0,0.725,0.200312256,0.040125,0,10,0.275,0.200312256,0.040125,0,1,1,2
634,0.024691358,0,1,1,2,1,4.5,4.5,0.304636097,0,11,20.25,2.25,0.133333333,0.017777778,0.020740741,0.000740741,0,0,0,0.163636364,0.8,0,0.4,0.4,0.636363636,0.66,0.14316378,0,0.020495868,1,1,0,0.363636364,0,0,0.744545455,0.13323688,0.017752066,1,10,0.255454545,0.13323688,0.017752066,0,1,1,2
636,0.024691358,0,1,1,2,1,4,4,0.325082973,0,10,16,2,0.066666667,0.106666667,0.002962963,0.000740741,0.1,0.1,0.1,0.36,1,0,0.6,0.2,0.64,0.644444444,0.24979992,0,0.0624,1,1,0,0.1,0,0,0.575,0.227211355,0.051625,1,9,0.425,0.227211355,0.051625,0,1,1,2
637,0.024691358,0,1,1,2,1,4,4,0.325082973,0,10,16,2,0.2,0.053333333,0.03654321,0.010617284,0.3,0.3,0.3,0.26,1,0,0.4,0.4,0.74,0.777777778,0.22,0,0.0484,1,1,0,0.5,0,0,0.745,0.194229246,0.037725,0,9,0.255,0.194229246,0.037725,0,1,1,2
639,0.024691358,0,1,1,2,1,4,4,0.325082973,0,10,16,2,0.133333333,0.008888889,0.000987654,0.004691358,0.2,0.2,0.2,0.18,1,0,0.8,0.6,0.82,0.822222222,0.107703296,0,0.0116,1,1,0,0.6,0,0,0.8,0.114017543,0.013,0,9,0.2,0.114017543,0.013,0,1,1,2
641,0.024691358,0,1,1,2,1,4,4,0.325082973,0,10,16,2,0.2,0.026666667,0.048395062,0.000987654,0.5,0.5,0.5,0.2,1,0,0.4,0.4,0.8,0.844444444,0.219089023,0,0.048,1,1,0,0.8,0,0,0.835,0.111915146,0.012525,0,9,0.165,0.111915146,0.012525,0,1,1,2
644,0.024691358,0,0,1,2,1,3,3,0.500402424,0.500402424,10,9,1.5,0.266666667,0.026666667,0.030617284,0.012839506,0.1,0.1,0.1,0.44,1,0,0.4,0.2,0.56,0.6,0.195959179,0,0.0384,1,1,0,0,0,0,0.57,0.09,0.0081,1,10,0.43,0.09,0.0081,0,1,1,2
645,0.013888889,0,1,1,3,1,4,4,0.450561209,0.450561209,12,16,2,0.15,0.02,0.005,0.003765432,0.083333333,0.083333333,0.083333333,0.333333333,1,0,0.6,0.6,0.666666667,0.68,0.124721913,0,0.015555556,1,1,0,0.083333333,0,0,0.564166667,0.159293143,0.025374306,0,12,0.435833333,0.159293143,0.025374306,0,1,1,2
648,0,0,1,0,0,1,4,4,0.325082973,0,10,16,2,0.4,0.071111111,0.122469136,0.00691358,0.7,0.7,0.7,0.16,1,0,0.2,0.2,0.84,0.911111111,0.265329983,0,0.0704,1,1,0,0.7,0,0,0.84,0.147986486,0.0219,0,9,0.16,0.147986486,0.0219,1,1,1,2
649,0.024691358,0,1,1,2,1,4.5,4.5,0.304636097,0,11,20.25,2.25,0.133333333,0.088888889,0.000987654,0.012098765,0.272727273,0.272727273,0.272727273,0.290909091,1,0,0.6,0.2,0.709090909,0.72,0.246630181,0,0.060826446,1,1,0,0.363636364,0,0,0.727272727,0.14826824,0.021983471,1,10,0.272727273,0.14826824,0.021983471,1,1,1,2
650,0.024691358,0,1,1,2,1,4.5,4.5,0.304636097,0,11,20.25,2.25,0.2,0.106666667,0.002962963,0.011851852,0.181818182,0.181818182,0.181818182,0.327272727,1,0,0.6,0.2,0.672727273,0.68,0.22998383,0,0.052892562,1,1,0,0.636363636,0,0,0.79,0.174512307,0.030454545,1,10,0.21,0.174512307,0.030454545,1,1,1,2
654,0.013888889,0,1,1,3,1,5,5,0.286835983,0,12,25,2.5,0.05,0.02,0.007222222,0.000555556,0.166666667,0.166666667,0.166666667,0.233333333,1,0,0.6,0.6,0.766666667,0.781818182,0.137436854,0,0.018888889,1,1,0,0.583333333,0,0,0.775833333,0.135120831,0.018257639,0,11,0.224166667,0.135120831,0.018257639,1,1,1,2
655,0.041666667,0.130812036,1,1,3,1,3,3,0.562335145,0.562335145,12,9,1.5,0.1,0.0325,0,0.002962963,0.25,0.25,0.25,0.25,1,0,0.6,0.6,0.75,0.8,0.16583124,0,0.0275,1,1,0,0.416666667,0,0,0.736666667,0.144875425,0.020988889,0,12,0.263333333,0.144875425,0.020988889,0,1,1,2
656,0.013888889,0,1,1,3,1,4,4,0.450561209,0.450561209,12,16,2,0.05,0.0225,0.002222222,0.000740741,0.083333333,0.083333333,0.083333333,0.316666667,1,0,0.6,0.6,0.683333333,0.7,0.128019096,0,0.016388889,1,1,0,0.083333333,0,0,0.659166667,0.11743497,0.013790972,0,12,0.340833333,0.11743497,0.013790972,0,1,1,2
657,0.013888889,0,1,1,3,1,4,4,0.450561209,0.450561209,12,16,2,0.25,0.0175,0.002222222,0.01654321,0.083333333,0.083333333,0.083333333,0.35,1,0,0.6,0.4,0.65,0.66,0.16583124,0,0.0275,1,1,0,0.416666667,0,0,0.5875,0.227417567,0.05171875,1,11,0.4125,0.227417567,0.05171875,1,1,1,2
659,0.001200274,0.032906766,0,3,21,1,5,5,0.689009238,0.689009238,110,25,2.5,0.038888889,0.028919753,0.004750788,0.016491016,0.536363636,0.536363636,0.536363636,0.58,1.4,0,0.668,0.2,0.82,0.946666667,0.432287783,0,0.186872727,1,1,0,0.245454545,0,0,0.535181818,0.233883156,0.054701331,13,110,0.464818182,0.233883156,0.054701331,0,1,1,2
661,0.004382761,0.186848236,1,6,114,1,28,28,0.562335145,0.562335145,112,784,14,0.135135135,0.005960555,0.001274074,0.005950228,0.053571429,0.053571429,0.053571429,0.491071429,1,0,0.428571429,0.2,0.508928571,0.535714286,0.234350764,0,0.054920281,1,1,0,0.169642857,0,0,0.594107143,0.179416483,0.032190274,25,112,0.405892857,0.179416483,0.032190274,0,1,1,2
663,0.001136271,0.064751696,1,3,42,1,22,22,0.613860065,0.613860065,112,484,11,0.005405405,0.008765522,0.000569625,8.54E-05,0.044642857,0.044642857,0.044642857,0.491071429,1,0,0.447058824,0.2,0.508928571,0.535897436,0.251975612,0,0.063491709,1,1,0,0.169642857,0,0,0.554910714,0.185284509,0.034330349,17,112,0.445089286,0.185284509,0.034330349,0,1,1,2
