Worker ID,Problem,Answer,Confidence,1,2,Class,Unnamed: 7
1,MN_sen1,2,6,0.3,0.7,Non-Solver,N/A
4,MN_sen1,2,4,0.66,0.34,Non-Solver,N/A
24,MN_sen1,1,2,0.49,0.51,Solver,N/A
25,MN_sen1,1,6,0.55,0.45,Solver,N/A
30,MN_sen1,1,6,0.3,0.7,Solver,N/A
31,MN_sen1,1,6,0.5,0.5,Solver,N/A
40,MN_sen1,1,4,0.6,0.4,Solver,N/A
41,MN_sen1,1,8,0.72,0.28,Solver,N/A
51,MN_sen1,2,6,0.66,0.34,Non-Solver,N/A
52,MN_sen1,2,4,0.51,0.49,Non-Solver,N/A
54,MN_sen1,1,2,0.51,0.49,Solver,N/A
57,MN_sen1,1,6,0.65,0.35,Solver,N/A
67,MN_sen1,2,2,0.6,0.4,Non-Solver,N/A
70,MN_sen1,2,2,0.6,0.4,Non-Solver,N/A
76,MN_sen1,2,2,0.7,0.3,Non-Solver,N/A
82,MN_sen1,1,6,0.7,0.3,Solver,N/A
83,MN_sen1,1,6,0.66,0.34,Solver,N/A
87,MN_sen1,2,8,0.4,0.6,Non-Solver,N/A
90,MN_sen1,1,8,0.77,0.23,Solver,N/A
91,MN_sen1,1,2,0.5,0.5,Solver,N/A
93,MN_sen1,1,2,0.5,0.5,Solver,N/A
109,MN_sen1,2,4,0.4,0.6,Non-Solver,N/A
121,MN_sen1,1,4,0.71,0.29,Solver,N/A
123,MN_sen1,1,6,0.6,0.4,Solver,N/A
124,MN_sen1,1,6,0.63,0.37,Solver,N/A
125,MN_sen1,1,6,0.56,0.44,Solver,N/A
128,MN_sen1,1,6,0.6,0.4,Solver,N/A
129,MN_sen1,2,4,0.49,0.51,Non-Solver,N/A
136,MN_sen1,1,4,0.43,0.57,Solver,N/A
138,MN_sen1,1,2,0.29,0.71,Solver,N/A
144,MN_sen1,1,4,0.66,0.34,Solver,N/A
145,MN_sen1,2,2,0.8,0.2,Non-Solver,N/A
149,MN_sen1,2,6,0.3,0.7,Non-Solver,N/A
152,MN_sen1,2,6,0.59,0.41,Non-Solver,N/A
154,MN_sen1,1,6,0.62,0.38,Solver,N/A
156,MN_sen1,2,10,0.28,0.72,Non-Solver,N/A
159,MN_sen1,1,6,0.63,0.37,Solver,N/A
161,MN_sen1,1,2,0.42,0.58,Solver,N/A
165,MN_sen1,2,4,0.51,0.49,Non-Solver,N/A
171,MN_sen1,2,2,0.82,0.18,Non-Solver,N/A
174,MN_sen1,2,2,0.43,0.57,Non-Solver,N/A
175,MN_sen1,1,2,0.53,0.47,Solver,N/A
176,MN_sen1,2,6,0.35,0.65,Non-Solver,N/A
192,MN_sen1,1,4,0.46,0.54,Solver,N/A
193,MN_sen1,1,6,0.64,0.36,Solver,N/A
194,MN_sen1,2,6,0.43,0.57,Non-Solver,N/A
205,MN_sen1,1,4,0.3,0.7,Solver,N/A
211,MN_sen1,1,4,0.58,0.42,Solver,N/A
215,MN_sen1,2,6,0.25,0.75,Non-Solver,N/A
219,MN_sen1,1,2,0.55,0.45,Solver,N/A
222,MN_sen1,1,6,0.61,0.39,Solver,N/A
227,MN_sen1,1,4,0.5,0.5,Solver,N/A
228,MN_sen1,2,6,0.46,0.54,Non-Solver,N/A
231,MN_sen1,2,8,0.28,0.72,Non-Solver,N/A
238,MN_sen1,1,4,0.54,0.46,Solver,N/A
244,MN_sen1,2,6,0.34,0.66,Non-Solver,N/A
256,MN_sen1,1,6,0.64,0.36,Solver,N/A
262,MN_sen1,1,6,0.54,0.46,Solver,N/A
265,MN_sen1,2,4,0.62,0.38,Non-Solver,N/A
270,MN_sen1,1,6,0.68,0.32,Solver,N/A
280,MN_sen1,1,4,0.42,0.58,Solver,N/A
282,MN_sen1,1,8,0.78,0.22,Solver,N/A
292,MN_sen1,1,2,0.51,0.49,Solver,N/A
293,MN_sen1,1,2,0.51,0.49,Solver,N/A
294,MN_sen1,2,2,0.69,0.31,Non-Solver,N/A
298,MN_sen1,2,2,0.49,0.51,Non-Solver,N/A
299,MN_sen1,1,6,0.6,0.4,Solver,N/A
307,MN_sen1,1,6,0.53,0.47,Solver,N/A
